Metraje,Cantidad de habitaciones,Baños,apartment_type,project_name,project_url,project_description,project_c_time,project_m_time,project_img_url,project_zone,project_status,project_lat,project_lon,Parqueos,Cuotas desde,Precio desde,Incluye bodega,Incluye área de servicio
,2.0,2.5,N,vila-quince,https://citymap.com.gt/propiedades/vila-quince/,"Ubicados en Zona 15 con precio desde $572. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 17 amenidades. Direccion: 21 avenida zona 15.vista hermosa 2.",2021-11-09T20:51:20+00:00,2024-08-15T18:05:39+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/FACHADA-1-F.jpg,zona-15,Null,14.58794270982,-90.492167933695,,,,,
,3.0,2.0,B,vila-quince,https://citymap.com.gt/propiedades/vila-quince/,"Ubicados en Zona 15 con precio desde $572. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 17 amenidades. Direccion: 21 avenida zona 15.vista hermosa 2.",2021-11-09T20:51:20+00:00,2024-08-15T18:05:39+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/FACHADA-1-F.jpg,zona-15,Null,14.58794270982,-90.492167933695,,,,,
56.92m²,1,1.5,Modelo 03,casa-fiore,https://citymap.com.gt/propiedades/casa-fiore/,"Ubicados en Zona 10. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 9 amenidades. Direccion: 10ma avenida 16-80 zona 10. Casa Fio e Apa tame tos e  zo a 10
Descub e tu p óximo hoga  e  Casa Fio e: 18  iveles, 6 modelos de apa tame tos y u  excepcio al diseño a quitectó ico.",2024-02-22T18:52:56+00:00,2024-07-03T15:28:54+00:00,https://citymap.com.gt/wp-content/uploads/2024/02/casafiore.webp,zona-10,Null,14.592756163161097,-90.5097101287528,1,,,,
58.26m²,1,1.5,Modelo 05,casa-fiore,https://citymap.com.gt/propiedades/casa-fiore/,"Ubicados en Zona 10. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 9 amenidades. Direccion: 10ma avenida 16-80 zona 10. Casa Fio e Apa tame tos e  zo a 10
Descub e tu p óximo hoga  e  Casa Fio e: 18  iveles, 6 modelos de apa tame tos y u  excepcio al diseño a quitectó ico.",2024-02-22T18:52:56+00:00,2024-07-03T15:28:54+00:00,https://citymap.com.gt/wp-content/uploads/2024/02/casafiore.webp,zona-10,Null,14.592756163161097,-90.5097101287528,1,,,,
83m²,2,2.5,Modelo 01 y 06,casa-fiore,https://citymap.com.gt/propiedades/casa-fiore/,"Ubicados en Zona 10. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 9 amenidades. Direccion: 10ma avenida 16-80 zona 10. Casa Fio e Apa tame tos e  zo a 10
Descub e tu p óximo hoga  e  Casa Fio e: 18  iveles, 6 modelos de apa tame tos y u  excepcio al diseño a quitectó ico.",2024-02-22T18:52:56+00:00,2024-07-03T15:28:54+00:00,https://citymap.com.gt/wp-content/uploads/2024/02/casafiore.webp,zona-10,Null,14.592756163161097,-90.5097101287528,2,,,,
97.84m²,3,2.5,Modelo 02,casa-fiore,https://citymap.com.gt/propiedades/casa-fiore/,"Ubicados en Zona 10. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 9 amenidades. Direccion: 10ma avenida 16-80 zona 10. Casa Fio e Apa tame tos e  zo a 10
Descub e tu p óximo hoga  e  Casa Fio e: 18  iveles, 6 modelos de apa tame tos y u  excepcio al diseño a quitectó ico.",2024-02-22T18:52:56+00:00,2024-07-03T15:28:54+00:00,https://citymap.com.gt/wp-content/uploads/2024/02/casafiore.webp,zona-10,Null,14.592756163161097,-90.5097101287528,2,,,,
99.23m²,3,2.5,Modelo 04,casa-fiore,https://citymap.com.gt/propiedades/casa-fiore/,"Ubicados en Zona 10. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 9 amenidades. Direccion: 10ma avenida 16-80 zona 10. Casa Fio e Apa tame tos e  zo a 10
Descub e tu p óximo hoga  e  Casa Fio e: 18  iveles, 6 modelos de apa tame tos y u  excepcio al diseño a quitectó ico.",2024-02-22T18:52:56+00:00,2024-07-03T15:28:54+00:00,https://citymap.com.gt/wp-content/uploads/2024/02/casafiore.webp,zona-10,Null,14.592756163161097,-90.5097101287528,2,,,,
46m²,1,1,A46,rambla-de-las-victorias,https://citymap.com.gt/propiedades/rambla-de-las-victorias/,"Ubicados en Zona 1 con precio desde Q4,600. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 7 amenidades. Direccion: 18 av. “A” 1-62, Colonia Las Victorias Zona 1.",2024-04-04T17:02:23+00:00,2024-09-25T21:26:51+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/e1f050d6-7df7-441a-9981-f42617910a5b.jpg,zona-1,Null,14.644176463408185,-90.49808353185654,1,"Q4,600",,,
62m²,2,2,B62,rambla-de-las-victorias,https://citymap.com.gt/propiedades/rambla-de-las-victorias/,"Ubicados en Zona 1 con precio desde Q4,600. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 7 amenidades. Direccion: 18 av. “A” 1-62, Colonia Las Victorias Zona 1.",2024-04-04T17:02:23+00:00,2024-09-25T21:26:51+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/e1f050d6-7df7-441a-9981-f42617910a5b.jpg,zona-1,Null,14.644176463408185,-90.49808353185654,2,"Q6,100",,,
72m²,3,2,C72,rambla-de-las-victorias,https://citymap.com.gt/propiedades/rambla-de-las-victorias/,"Ubicados en Zona 1 con precio desde Q4,600. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 7 amenidades. Direccion: 18 av. “A” 1-62, Colonia Las Victorias Zona 1.",2024-04-04T17:02:23+00:00,2024-09-25T21:26:51+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/e1f050d6-7df7-441a-9981-f42617910a5b.jpg,zona-1,Null,14.644176463408185,-90.49808353185654,2,"Q6,650",,,
77m²,3,2,C77,rambla-de-las-victorias,https://citymap.com.gt/propiedades/rambla-de-las-victorias/,"Ubicados en Zona 1 con precio desde Q4,600. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 7 amenidades. Direccion: 18 av. “A” 1-62, Colonia Las Victorias Zona 1.",2024-04-04T17:02:23+00:00,2024-09-25T21:26:51+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/e1f050d6-7df7-441a-9981-f42617910a5b.jpg,zona-1,Null,14.644176463408185,-90.49808353185654,2,"Q7,050",,,
44m²,1,1,Light,vicinia,https://citymap.com.gt/propiedades/vicinia/,"Ubicados en Zona 12 con precio desde Q5,045. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: Final Anillo Periferico 2-78 zona 12 , New Guatemala, Guatemala.",2024-04-05T21:20:15+00:00,2024-09-24T17:42:10+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/V1.6_VerticalDerechaNocturna.jpg,zona-12,Null,14.5954907,-90.5536132,1,,,,
57m²,2,2,Bold,vicinia,https://citymap.com.gt/propiedades/vicinia/,"Ubicados en Zona 12 con precio desde Q5,045. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: Final Anillo Periferico 2-78 zona 12 , New Guatemala, Guatemala.",2024-04-05T21:20:15+00:00,2024-09-24T17:42:10+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/V1.6_VerticalDerechaNocturna.jpg,zona-12,Null,14.5954907,-90.5536132,2,"Q6,960",,,
72m²,3,2,Plus,vicinia,https://citymap.com.gt/propiedades/vicinia/,"Ubicados en Zona 12 con precio desde Q5,045. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: Final Anillo Periferico 2-78 zona 12 , New Guatemala, Guatemala.",2024-04-05T21:20:15+00:00,2024-09-24T17:42:10+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/V1.6_VerticalDerechaNocturna.jpg,zona-12,Null,14.5954907,-90.5536132,2,"Q7,550",,,
32m²,1,1,Romero,inara-4-norte,https://citymap.com.gt/propiedades/inara-4-norte/,"Ubicados en Zona 4 con precio desde Q6,800. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: Ruta 2 Vía 6 5-64 Zona 4.",2021-11-15T20:54:43+00:00,2025-01-07T18:30:35+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/descarga.jpg,zona-4,Null,14.620297867898197,-90.51366180181503,,,,,
43m²,1,1,Albahaca,inara-4-norte,https://citymap.com.gt/propiedades/inara-4-norte/,"Ubicados en Zona 4 con precio desde Q6,800. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: Ruta 2 Vía 6 5-64 Zona 4.",2021-11-15T20:54:43+00:00,2025-01-07T18:30:35+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/descarga.jpg,zona-4,Null,14.620297867898197,-90.51366180181503,,,,,
35m²,1,1,Laurel,inara-4-norte,https://citymap.com.gt/propiedades/inara-4-norte/,"Ubicados en Zona 4 con precio desde Q6,800. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: Ruta 2 Vía 6 5-64 Zona 4.",2021-11-15T20:54:43+00:00,2025-01-07T18:30:35+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/descarga.jpg,zona-4,Null,14.620297867898197,-90.51366180181503,,,,,
55m²,2,2,Cardamomo,inara-4-norte,https://citymap.com.gt/propiedades/inara-4-norte/,"Ubicados en Zona 4 con precio desde Q6,800. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: Ruta 2 Vía 6 5-64 Zona 4.",2021-11-15T20:54:43+00:00,2025-01-07T18:30:35+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/descarga.jpg,zona-4,Null,14.620297867898197,-90.51366180181503,,,,,
63m²,2,2,Menta,inara-4-norte,https://citymap.com.gt/propiedades/inara-4-norte/,"Ubicados en Zona 4 con precio desde Q6,800. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: Ruta 2 Vía 6 5-64 Zona 4.",2021-11-15T20:54:43+00:00,2025-01-07T18:30:35+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/descarga.jpg,zona-4,Null,14.620297867898197,-90.51366180181503,,,,,
65m²,2,2,Eneldo,inara-4-norte,https://citymap.com.gt/propiedades/inara-4-norte/,"Ubicados en Zona 4 con precio desde Q6,800. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: Ruta 2 Vía 6 5-64 Zona 4.",2021-11-15T20:54:43+00:00,2025-01-07T18:30:35+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/descarga.jpg,zona-4,Null,14.620297867898197,-90.51366180181503,,,,,
71m²,3,2,Romero,inara-4-norte,https://citymap.com.gt/propiedades/inara-4-norte/,"Ubicados en Zona 4 con precio desde Q6,800. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: Ruta 2 Vía 6 5-64 Zona 4.",2021-11-15T20:54:43+00:00,2025-01-07T18:30:35+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/descarga.jpg,zona-4,Null,14.620297867898197,-90.51366180181503,,,,,
62m²,2,2,B1,verdeza,https://citymap.com.gt/propiedades/verdeza/,"Ubicados en Zona 16 con precio desde $1,000. Con apartamentos de 2 o 3 habitaciones. Con más de 4 amenidades. Direccion: 5ta avenida 24-65, Colonia Kanajuyú Guatemala.",2024-04-03T18:24:34+00:00,2024-05-22T20:27:41+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/Sin-titulo.jpg,zona-16,Null,14.6087845,-90.4784656,2,$900,,,
67m²,2,2,B2,verdeza,https://citymap.com.gt/propiedades/verdeza/,"Ubicados en Zona 16 con precio desde $1,000. Con apartamentos de 2 o 3 habitaciones. Con más de 4 amenidades. Direccion: 5ta avenida 24-65, Colonia Kanajuyú Guatemala.",2024-04-03T18:24:34+00:00,2024-05-22T20:27:41+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/Sin-titulo.jpg,zona-16,Null,14.6087845,-90.4784656,2,,,,
64m²,2,1,B3,verdeza,https://citymap.com.gt/propiedades/verdeza/,"Ubicados en Zona 16 con precio desde $1,000. Con apartamentos de 2 o 3 habitaciones. Con más de 4 amenidades. Direccion: 5ta avenida 24-65, Colonia Kanajuyú Guatemala.",2024-04-03T18:24:34+00:00,2024-05-22T20:27:41+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/Sin-titulo.jpg,zona-16,Null,14.6087845,-90.4784656,2,,,,
68m²,2,2,B4,verdeza,https://citymap.com.gt/propiedades/verdeza/,"Ubicados en Zona 16 con precio desde $1,000. Con apartamentos de 2 o 3 habitaciones. Con más de 4 amenidades. Direccion: 5ta avenida 24-65, Colonia Kanajuyú Guatemala.",2024-04-03T18:24:34+00:00,2024-05-22T20:27:41+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/Sin-titulo.jpg,zona-16,Null,14.6087845,-90.4784656,2,,,,
68m²,2,2,B5,verdeza,https://citymap.com.gt/propiedades/verdeza/,"Ubicados en Zona 16 con precio desde $1,000. Con apartamentos de 2 o 3 habitaciones. Con más de 4 amenidades. Direccion: 5ta avenida 24-65, Colonia Kanajuyú Guatemala.",2024-04-03T18:24:34+00:00,2024-05-22T20:27:41+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/Sin-titulo.jpg,zona-16,Null,14.6087845,-90.4784656,2,,,,
73m²,2,2,B6,verdeza,https://citymap.com.gt/propiedades/verdeza/,"Ubicados en Zona 16 con precio desde $1,000. Con apartamentos de 2 o 3 habitaciones. Con más de 4 amenidades. Direccion: 5ta avenida 24-65, Colonia Kanajuyú Guatemala.",2024-04-03T18:24:34+00:00,2024-05-22T20:27:41+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/Sin-titulo.jpg,zona-16,Null,14.6087845,-90.4784656,2,,,,
81m²,3,2,A1,verdeza,https://citymap.com.gt/propiedades/verdeza/,"Ubicados en Zona 16 con precio desde $1,000. Con apartamentos de 2 o 3 habitaciones. Con más de 4 amenidades. Direccion: 5ta avenida 24-65, Colonia Kanajuyú Guatemala.",2024-04-03T18:24:34+00:00,2024-05-22T20:27:41+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/Sin-titulo.jpg,zona-16,Null,14.6087845,-90.4784656,2,"$1,200",,,
90m²,3,2,A2,verdeza,https://citymap.com.gt/propiedades/verdeza/,"Ubicados en Zona 16 con precio desde $1,000. Con apartamentos de 2 o 3 habitaciones. Con más de 4 amenidades. Direccion: 5ta avenida 24-65, Colonia Kanajuyú Guatemala.",2024-04-03T18:24:34+00:00,2024-05-22T20:27:41+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/Sin-titulo.jpg,zona-16,Null,14.6087845,-90.4784656,2,,,,
99m²,3,2,A3,verdeza,https://citymap.com.gt/propiedades/verdeza/,"Ubicados en Zona 16 con precio desde $1,000. Con apartamentos de 2 o 3 habitaciones. Con más de 4 amenidades. Direccion: 5ta avenida 24-65, Colonia Kanajuyú Guatemala.",2024-04-03T18:24:34+00:00,2024-05-22T20:27:41+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/Sin-titulo.jpg,zona-16,Null,14.6087845,-90.4784656,2,,,,
40m²,1,1,1H,piera-ciudad-vieja,https://citymap.com.gt/propiedades/piera-ciudad-vieja/,"Ubicados en Zona 10 con precio desde Q8,200. Con apartamentos de 1 o 2 habitaciones. Con más de 12 amenidades. Direccion: 4A Avenida, Cdad. de Guatemala 01010.",2024-02-05T21:22:52+00:00,2024-07-22T19:21:30+00:00,https://citymap.com.gt/wp-content/uploads/2024/02/Piera-Vista-Esquina-qict7nz67zpzscz77obhzz9hokblatqnf27uqqfkpk.jpg,zona-10,Null,14.605095092040887,-90.51203535293344,1,"Q8,200","Q980,000",,
68m²,2,2,2H,piera-ciudad-vieja,https://citymap.com.gt/propiedades/piera-ciudad-vieja/,"Ubicados en Zona 10 con precio desde Q8,200. Con apartamentos de 1 o 2 habitaciones. Con más de 12 amenidades. Direccion: 4A Avenida, Cdad. de Guatemala 01010.",2024-02-05T21:22:52+00:00,2024-07-22T19:21:30+00:00,https://citymap.com.gt/wp-content/uploads/2024/02/Piera-Vista-Esquina-qict7nz67zpzscz77obhzz9hokblatqnf27uqqfkpk.jpg,zona-10,Null,14.605095092040887,-90.51203535293344,2,"Q1,750,000","Q8,950",,
31m²,1,1,Tipo F,foresti-el-zapote,https://citymap.com.gt/propiedades/foresti-el-zapote/,"Ubicados en Zona 2 con precio desde Q6,485. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: Foresti El Zapote Zona 2, Guatemala.",2024-01-08T21:24:16+00:00,2024-06-04T18:40:30+00:00,https://citymap.com.gt/wp-content/uploads/2024/01/401839309_122111035286094745_4188494820666820172_n.jpg,zona-2,Null,14.67235394401,-90.515165345555,,,,,Si
40m²,1,1,Tipo G,foresti-el-zapote,https://citymap.com.gt/propiedades/foresti-el-zapote/,"Ubicados en Zona 2 con precio desde Q6,485. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: Foresti El Zapote Zona 2, Guatemala.",2024-01-08T21:24:16+00:00,2024-06-04T18:40:30+00:00,https://citymap.com.gt/wp-content/uploads/2024/01/401839309_122111035286094745_4188494820666820172_n.jpg,zona-2,Null,14.67235394401,-90.515165345555,,,,,Si
31m²,1,1,Tipo H,foresti-el-zapote,https://citymap.com.gt/propiedades/foresti-el-zapote/,"Ubicados en Zona 2 con precio desde Q6,485. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: Foresti El Zapote Zona 2, Guatemala.",2024-01-08T21:24:16+00:00,2024-06-04T18:40:30+00:00,https://citymap.com.gt/wp-content/uploads/2024/01/401839309_122111035286094745_4188494820666820172_n.jpg,zona-2,Null,14.67235394401,-90.515165345555,1,,,,Si
54m²,1,1.5,Tipo O,foresti-el-zapote,https://citymap.com.gt/propiedades/foresti-el-zapote/,"Ubicados en Zona 2 con precio desde Q6,485. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: Foresti El Zapote Zona 2, Guatemala.",2024-01-08T21:24:16+00:00,2024-06-04T18:40:30+00:00,https://citymap.com.gt/wp-content/uploads/2024/01/401839309_122111035286094745_4188494820666820172_n.jpg,zona-2,Null,14.67235394401,-90.515165345555,,,,,Si
73m²,2,2,Tipo A,foresti-el-zapote,https://citymap.com.gt/propiedades/foresti-el-zapote/,"Ubicados en Zona 2 con precio desde Q6,485. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: Foresti El Zapote Zona 2, Guatemala.",2024-01-08T21:24:16+00:00,2024-06-04T18:40:30+00:00,https://citymap.com.gt/wp-content/uploads/2024/01/401839309_122111035286094745_4188494820666820172_n.jpg,zona-2,Null,14.67235394401,-90.515165345555,2,,,,Si
73m²,2,2,Tipo A1,foresti-el-zapote,https://citymap.com.gt/propiedades/foresti-el-zapote/,"Ubicados en Zona 2 con precio desde Q6,485. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: Foresti El Zapote Zona 2, Guatemala.",2024-01-08T21:24:16+00:00,2024-06-04T18:40:30+00:00,https://citymap.com.gt/wp-content/uploads/2024/01/401839309_122111035286094745_4188494820666820172_n.jpg,zona-2,Null,14.67235394401,-90.515165345555,2,,,,Si
70m²,2,2,Tipo A2,foresti-el-zapote,https://citymap.com.gt/propiedades/foresti-el-zapote/,"Ubicados en Zona 2 con precio desde Q6,485. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: Foresti El Zapote Zona 2, Guatemala.",2024-01-08T21:24:16+00:00,2024-06-04T18:40:30+00:00,https://citymap.com.gt/wp-content/uploads/2024/01/401839309_122111035286094745_4188494820666820172_n.jpg,zona-2,Null,14.67235394401,-90.515165345555,2,,,,Si
72m²,2,2,Tipo B,foresti-el-zapote,https://citymap.com.gt/propiedades/foresti-el-zapote/,"Ubicados en Zona 2 con precio desde Q6,485. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: Foresti El Zapote Zona 2, Guatemala.",2024-01-08T21:24:16+00:00,2024-06-04T18:40:30+00:00,https://citymap.com.gt/wp-content/uploads/2024/01/401839309_122111035286094745_4188494820666820172_n.jpg,zona-2,Null,14.67235394401,-90.515165345555,2,,,,Si
70m²,2,2,Tipo B1,foresti-el-zapote,https://citymap.com.gt/propiedades/foresti-el-zapote/,"Ubicados en Zona 2 con precio desde Q6,485. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: Foresti El Zapote Zona 2, Guatemala.",2024-01-08T21:24:16+00:00,2024-06-04T18:40:30+00:00,https://citymap.com.gt/wp-content/uploads/2024/01/401839309_122111035286094745_4188494820666820172_n.jpg,zona-2,Null,14.67235394401,-90.515165345555,2,,,,Si
60m²,2,1,Tipo I,foresti-el-zapote,https://citymap.com.gt/propiedades/foresti-el-zapote/,"Ubicados en Zona 2 con precio desde Q6,485. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: Foresti El Zapote Zona 2, Guatemala.",2024-01-08T21:24:16+00:00,2024-06-04T18:40:30+00:00,https://citymap.com.gt/wp-content/uploads/2024/01/401839309_122111035286094745_4188494820666820172_n.jpg,zona-2,Null,14.67235394401,-90.515165345555,2,,,,Si
55m²,2,2,Tipo J,foresti-el-zapote,https://citymap.com.gt/propiedades/foresti-el-zapote/,"Ubicados en Zona 2 con precio desde Q6,485. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: Foresti El Zapote Zona 2, Guatemala.",2024-01-08T21:24:16+00:00,2024-06-04T18:40:30+00:00,https://citymap.com.gt/wp-content/uploads/2024/01/401839309_122111035286094745_4188494820666820172_n.jpg,zona-2,Null,14.67235394401,-90.515165345555,2,,,,Si
82m²,2,2,Tipo M,foresti-el-zapote,https://citymap.com.gt/propiedades/foresti-el-zapote/,"Ubicados en Zona 2 con precio desde Q6,485. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: Foresti El Zapote Zona 2, Guatemala.",2024-01-08T21:24:16+00:00,2024-06-04T18:40:30+00:00,https://citymap.com.gt/wp-content/uploads/2024/01/401839309_122111035286094745_4188494820666820172_n.jpg,zona-2,Null,14.67235394401,-90.515165345555,2,,,,Si
94m²,3,2,Tipo C,foresti-el-zapote,https://citymap.com.gt/propiedades/foresti-el-zapote/,"Ubicados en Zona 2 con precio desde Q6,485. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: Foresti El Zapote Zona 2, Guatemala.",2024-01-08T21:24:16+00:00,2024-06-04T18:40:30+00:00,https://citymap.com.gt/wp-content/uploads/2024/01/401839309_122111035286094745_4188494820666820172_n.jpg,zona-2,Null,14.67235394401,-90.515165345555,2,,,,Si
