project_name,apartment_type,project_url,project_description,project_img_url,project_zone,project_status,project_lat,project_lon,apartment_m2,apartment_beds,apartment_baths,apartment_parking,apartment_has_serviceroom,apartment_has_storeroom,apartment_rent,apartment_price,project_c_date,project_m_date,apartment_rent_m2,apartment_price_m2
vertic,Modelo 102.39m²,https://citymap.com.gt/propiedades/vertic/,"Ubicados en Zona 14. Con apartamentos de 1 habitaciones. Con más de 7 amenidades. Direccion: 4ta y 5ta Aveniza, 18-23, Zona 14. Ve tic apa tame tos e  zo a 14
P oyecto exclusivo e  el co azó  de Zo a 14. Desa ollado y diseñado po  a quitectos  eco ocidos, Pa edes + Alemá  y Aleja d o Paz. Ambos a quitectos log a  u a mezcla pe fecta y p ivilegiada pa a cualquie  habita te.

& bsp;

U a a quitectu a ú ica e  cada apa tame to. U a fachada que t a smite movimie to y c ecimie to.",https://citymap.com.gt/wp-content/uploads/2020/11/Cam1_Fachada.jpg,zona-14,Vendido,14.577161,-90.520614,102.39,,,,,,,,2020-11-09,2024-05-16,,
torre-zentia,F,https://citymap.com.gt/propiedades/torre-zentia/,"Ubicados en Mixco. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 14av. “A” 0-68 zona 2 de Mixco, Colonia Urbanización González. To e Ze tia apa tame tos e  Mixco
To e Ze tia es u  p oyecto de apa tame tos de vivie da ve tical co  12  iveles y 72 apa tame tos, que te of ece u  estilo de vida p áctico y segu o.

To e Ze tia cue ta co  dife e tes ambie tes familia es e  los que pod ás dive ti te y c ea   ecue dos que gua das po  siemp e.

Ubicado a pocos pasos de la Roosevelt e  u  secto  segu o co  doble ga ita de co t ol de acceso, co  colegios y ce t os educativos ce ca de ti.",https://citymap.com.gt/wp-content/uploads/2021/03/e3.jpg,mixco,Vendido,14.63252,-90.573171,22.0,1.0,1.0,1.0,,,,,2021-03-16,2024-04-09,,
torre-zentia,A,https://citymap.com.gt/propiedades/torre-zentia/,"Ubicados en Mixco. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 14av. “A” 0-68 zona 2 de Mixco, Colonia Urbanización González. To e Ze tia apa tame tos e  Mixco
To e Ze tia es u  p oyecto de apa tame tos de vivie da ve tical co  12  iveles y 72 apa tame tos, que te of ece u  estilo de vida p áctico y segu o.

To e Ze tia cue ta co  dife e tes ambie tes familia es e  los que pod ás dive ti te y c ea   ecue dos que gua das po  siemp e.

Ubicado a pocos pasos de la Roosevelt e  u  secto  segu o co  doble ga ita de co t ol de acceso, co  colegios y ce t os educativos ce ca de ti.",https://citymap.com.gt/wp-content/uploads/2021/03/e3.jpg,mixco,Vendido,14.63252,-90.573171,48.0,2.0,1.0,1.0,,,,,2021-03-16,2024-04-09,,
torre-zentia,B,https://citymap.com.gt/propiedades/torre-zentia/,"Ubicados en Mixco. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 14av. “A” 0-68 zona 2 de Mixco, Colonia Urbanización González. To e Ze tia apa tame tos e  Mixco
To e Ze tia es u  p oyecto de apa tame tos de vivie da ve tical co  12  iveles y 72 apa tame tos, que te of ece u  estilo de vida p áctico y segu o.

To e Ze tia cue ta co  dife e tes ambie tes familia es e  los que pod ás dive ti te y c ea   ecue dos que gua das po  siemp e.

Ubicado a pocos pasos de la Roosevelt e  u  secto  segu o co  doble ga ita de co t ol de acceso, co  colegios y ce t os educativos ce ca de ti.",https://citymap.com.gt/wp-content/uploads/2021/03/e3.jpg,mixco,Vendido,14.63252,-90.573171,50.0,2.0,1.0,1.0,,,,,2021-03-16,2024-04-09,,
torre-zentia,C,https://citymap.com.gt/propiedades/torre-zentia/,"Ubicados en Mixco. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 14av. “A” 0-68 zona 2 de Mixco, Colonia Urbanización González. To e Ze tia apa tame tos e  Mixco
To e Ze tia es u  p oyecto de apa tame tos de vivie da ve tical co  12  iveles y 72 apa tame tos, que te of ece u  estilo de vida p áctico y segu o.

To e Ze tia cue ta co  dife e tes ambie tes familia es e  los que pod ás dive ti te y c ea   ecue dos que gua das po  siemp e.

Ubicado a pocos pasos de la Roosevelt e  u  secto  segu o co  doble ga ita de co t ol de acceso, co  colegios y ce t os educativos ce ca de ti.",https://citymap.com.gt/wp-content/uploads/2021/03/e3.jpg,mixco,Vendido,14.63252,-90.573171,47.0,2.0,1.0,1.0,,,,,2021-03-16,2024-04-09,,
torre-zentia,E,https://citymap.com.gt/propiedades/torre-zentia/,"Ubicados en Mixco. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 14av. “A” 0-68 zona 2 de Mixco, Colonia Urbanización González. To e Ze tia apa tame tos e  Mixco
To e Ze tia es u  p oyecto de apa tame tos de vivie da ve tical co  12  iveles y 72 apa tame tos, que te of ece u  estilo de vida p áctico y segu o.

To e Ze tia cue ta co  dife e tes ambie tes familia es e  los que pod ás dive ti te y c ea   ecue dos que gua das po  siemp e.

Ubicado a pocos pasos de la Roosevelt e  u  secto  segu o co  doble ga ita de co t ol de acceso, co  colegios y ce t os educativos ce ca de ti.",https://citymap.com.gt/wp-content/uploads/2021/03/e3.jpg,mixco,Vendido,14.63252,-90.573171,47.0,2.0,1.0,1.0,,,,,2021-03-16,2024-04-09,,
torre-zentia,D,https://citymap.com.gt/propiedades/torre-zentia/,"Ubicados en Mixco. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 14av. “A” 0-68 zona 2 de Mixco, Colonia Urbanización González. To e Ze tia apa tame tos e  Mixco
To e Ze tia es u  p oyecto de apa tame tos de vivie da ve tical co  12  iveles y 72 apa tame tos, que te of ece u  estilo de vida p áctico y segu o.

To e Ze tia cue ta co  dife e tes ambie tes familia es e  los que pod ás dive ti te y c ea   ecue dos que gua das po  siemp e.

Ubicado a pocos pasos de la Roosevelt e  u  secto  segu o co  doble ga ita de co t ol de acceso, co  colegios y ce t os educativos ce ca de ti.",https://citymap.com.gt/wp-content/uploads/2021/03/e3.jpg,mixco,Vendido,14.63252,-90.573171,58.0,3.0,1.0,2.0,,,,,2021-03-16,2024-04-09,,
torre-zentia,E+,https://citymap.com.gt/propiedades/torre-zentia/,"Ubicados en Mixco. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 2 amenidades. Direccion: 14av. “A” 0-68 zona 2 de Mixco, Colonia Urbanización González. To e Ze tia apa tame tos e  Mixco
To e Ze tia es u  p oyecto de apa tame tos de vivie da ve tical co  12  iveles y 72 apa tame tos, que te of ece u  estilo de vida p áctico y segu o.

To e Ze tia cue ta co  dife e tes ambie tes familia es e  los que pod ás dive ti te y c ea   ecue dos que gua das po  siemp e.

Ubicado a pocos pasos de la Roosevelt e  u  secto  segu o co  doble ga ita de co t ol de acceso, co  colegios y ce t os educativos ce ca de ti.",https://citymap.com.gt/wp-content/uploads/2021/03/e3.jpg,mixco,Vendido,14.63252,-90.573171,69.0,3.0,1.0,1.0,,,,,2021-03-16,2024-04-09,,
brunelo,Modelo 1,https://citymap.com.gt/propiedades/brunelo/,"Ubicados en Zona 10. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 12 amenidades. Direccion: 2da. Avenida 7-11 Zona 10 Ciudad Vieja. B u elo apa tame tos e  zo a 10
Revive  e ace y  evitalizate e  zo a 10",https://citymap.com.gt/wp-content/uploads/2021/09/Brunelo-exterior-819x1024-1.png,zona-10,Vendido,14.606952,-90.512888,40.91,1.0,1.0,1.0,,,,,2021-09-02,2024-04-09,,
brunelo,"Modelo 8,13",https://citymap.com.gt/propiedades/brunelo/,"Ubicados en Zona 10. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 12 amenidades. Direccion: 2da. Avenida 7-11 Zona 10 Ciudad Vieja. B u elo apa tame tos e  zo a 10
Revive  e ace y  evitalizate e  zo a 10",https://citymap.com.gt/wp-content/uploads/2021/09/Brunelo-exterior-819x1024-1.png,zona-10,Vendido,14.606952,-90.512888,40.19,1.0,1.0,1.0,,,,,2021-09-02,2024-04-09,,
brunelo,"Modelo 9,12",https://citymap.com.gt/propiedades/brunelo/,"Ubicados en Zona 10. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 12 amenidades. Direccion: 2da. Avenida 7-11 Zona 10 Ciudad Vieja. B u elo apa tame tos e  zo a 10
Revive  e ace y  evitalizate e  zo a 10",https://citymap.com.gt/wp-content/uploads/2021/09/Brunelo-exterior-819x1024-1.png,zona-10,Vendido,14.606952,-90.512888,30.17,1.0,1.0,1.0,,,,,2021-09-02,2024-04-09,,
brunelo,Modelo 2,https://citymap.com.gt/propiedades/brunelo/,"Ubicados en Zona 10. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 12 amenidades. Direccion: 2da. Avenida 7-11 Zona 10 Ciudad Vieja. B u elo apa tame tos e  zo a 10
Revive  e ace y  evitalizate e  zo a 10",https://citymap.com.gt/wp-content/uploads/2021/09/Brunelo-exterior-819x1024-1.png,zona-10,Vendido,14.606952,-90.512888,50.4,2.0,2.0,1.0,,,,,2021-09-02,2024-04-09,,
